Title,URL
"Hybrid binary GA-EDA algorithms for complex ""black-box"" optimization problems",https://www.webofscience.com/wos/woscc/full-record/WOS:000398966100019
A New EDA with Dimension Reduction Technique for Large Scale Many-Objective Optimization,https://www.webofscience.com/wos/woscc/full-record/WOS:001315720200033
Evolutionary optimization by distribution estimation with. mixtures of factor Analyzers,https://www.webofscience.com/wos/woscc/full-record/WOS:000180919800238
Evolutionary Approach for Interpretable Feature Selection Algorithm in Manufacturing Industry,https://www.webofscience.com/wos/woscc/full-record/WOS:001010146600001
Data Visualization Scenarios for the Analysis of Computational Evolutionary Techniques,https://www.webofscience.com/wos/woscc/full-record/WOS:000507461900047
"Maximal Nonlinearity in Balanced Boolean Functions with Even Number of Inputs, Revisited",https://www.webofscience.com/wos/woscc/full-record/WOS:000390749103053
A Preliminary Study on EDAs for Permutation Problems Based on Marginal-based Models,https://www.webofscience.com/wos/woscc/full-record/WOS:000322137100077
A hybrid optimization algorithm based on chaotic differential evolution and estimation of distribution,https://www.webofscience.com/wos/woscc/full-record/WOS:000394575200024
Automatic Image Segmentation Using Active Contours with Univariate Marginal Distribution,https://www.webofscience.com/wos/woscc/full-record/WOS:000328031800001
Quantum-Inspired Evolutionary Algorithm: A Multimodel EDA,https://www.webofscience.com/wos/woscc/full-record/WOS:000272319600003
Discrete particle swarm optimization based on estimation of distribution for polygonal approximation problems,https://www.webofscience.com/wos/woscc/full-record/WOS:000264782800073
Continuous Gaussian Estimation of Distribution Algorithm,https://www.webofscience.com/wos/woscc/full-record/WOS:000312969600023
A Simple Greedy Heuristic for Site Specific Management Zone Problem,https://www.webofscience.com/wos/woscc/full-record/WOS:000832104100001
The compact classifier system:: Scalability analysis and first results,https://www.webofscience.com/wos/woscc/full-record/WOS:000232173100078
A model-based evolutionary algorithm for bi-objective optimization,https://www.webofscience.com/wos/woscc/full-record/WOS:000232173100341
Adequate Variance Maintenance in a Normal EDA via the Potential-Selection Method,https://www.webofscience.com/wos/woscc/full-record/WOS:000312463200014
When Does Dependency Modelling Help? Using a Randomized Landscape Generator to Compare Algorithms in Terms of Problem Structure,https://www.webofscience.com/wos/woscc/full-record/WOS:000286565200010
A Framework for Multi-model EDAs with Model Recombination,https://www.webofscience.com/wos/woscc/full-record/WOS:000302387400031
ClusterMI: Building Probabilistic Models Using Hierarchical Clustering and Mutual Information,https://www.webofscience.com/wos/woscc/full-record/WOS:000277912300006
A Versatile Quantum-inspired Evolutionary Algorithm,https://www.webofscience.com/wos/woscc/full-record/WOS:000256053700056
Estimation Multivariate Normal Algorithm with Thresheld Convergence,https://www.webofscience.com/wos/woscc/full-record/WOS:000390749103079
Face Recognition by Global Optimal Discriminant Features and Ensemble Artificial Neural Networks,https://www.webofscience.com/wos/woscc/full-record/WOS:000288110500060
Parallel Stochastic search for protein secondary structure prediction,https://www.webofscience.com/wos/woscc/full-record/WOS:000221559200149
Investigating binary EAs for Passive In-Building Distributed Antenna Systems,https://www.webofscience.com/wos/woscc/full-record/WOS:000703866100265
Use of heuristic rules in evolutionary methods for the selection of optimal investment portfolios,https://www.webofscience.com/wos/woscc/full-record/WOS:000256053700028
Parallel and multi-objective EDAs to create multivariate calibration models for quantitative chemical applications,https://www.webofscience.com/wos/woscc/full-record/WOS:000230570200072
Pairwise Interactions Induced Probabilistic Model Building,https://www.webofscience.com/wos/woscc/full-record/WOS:000277912300005
Single-stage to orbit ascent trajectory optimisation with reliable evolutionary initial guess,https://www.webofscience.com/wos/woscc/full-record/WOS:000720702500002
Bayesian methods to estimate future load in web farms,https://www.webofscience.com/wos/woscc/full-record/WOS:000221807000022
"Reproductive bias, linkage learning and diversity preservation in bi-objective evolutionary optimization",https://www.webofscience.com/wos/woscc/full-record/WOS:000473374800010
Two new feature selection algorithms with Rough Sets Theory,https://www.webofscience.com/wos/woscc/full-record/WOS:000240380300022
A New Grammatical Evolution Based on Probabilistic Context-free Grammar,https://www.webofscience.com/wos/woscc/full-record/WOS:000380559600001
Updating the probability vector using MRF technique for a Univariate EDA,https://www.webofscience.com/wos/woscc/full-record/WOS:000225469300002
Inducing pairwise gene interactions from time-series data by EDA based Bayesian Network,https://www.webofscience.com/wos/woscc/full-record/WOS:000238998406273
Comparing Solution Combination Techniques in Scatter Search for Quadratic Unconstrained Binary Optimization,https://www.webofscience.com/wos/woscc/full-record/WOS:001117972600349
Compact Differential Evolution Light: High Performance Despite Limited Memory Requirement and Modest Computational Overhead,https://www.webofscience.com/wos/woscc/full-record/WOS:000309193600012
The limitations of distribution sampling for linkage learning,https://www.webofscience.com/wos/woscc/full-record/WOS:000256053700048
MODIFIED UNIVARIATE MARGINAL DISTIBUTION ALGORITHM COMBINATION WITH EXTREMAL OPTIMIZATION AND LEARNING AUTOMATA,https://www.webofscience.com/wos/woscc/full-record/WOS:000307481500129
Estimating distributions in genetic algorithms,https://www.webofscience.com/wos/woscc/full-record/WOS:000188096800065
Detecting General Problem Structures with Inductive Linkage Identification,https://www.webofscience.com/wos/woscc/full-record/WOS:000399726300078
Many Independent Objective Estimation of Distribution Search for Android Testing,https://www.webofscience.com/wos/woscc/full-record/WOS:001315651000003
Evolving Mixtures of n-gram Models for Sequencing and Schedule Optimization,https://www.webofscience.com/wos/woscc/full-record/WOS:000358196900031
Mutation Hopfield neural network and its applications,https://www.webofscience.com/wos/woscc/full-record/WOS:000284511100006
Inferior Solutions in Gaussian EDA: Useless or Useful?,https://www.webofscience.com/wos/woscc/full-record/WOS:000426929700040
Covariance matrix repairing in Gaussian based EDAs,https://www.webofscience.com/wos/woscc/full-record/WOS:000256053700055
Use Model Building On Discretization Algorithms For Discrete EDAs To Work On Real-Valued Problems,https://www.webofscience.com/wos/woscc/full-record/WOS:000356684603061
Discrete Mutation Hopfield Neural Network in Propositional Satisfiability,https://www.webofscience.com/wos/woscc/full-record/WOS:000502288700130
Probabilistically Guided Prefix Gene Expression Programming,https://www.webofscience.com/wos/woscc/full-record/WOS:000262048100002
Model based human motion tracking using probability evolutionary algorithm,https://www.webofscience.com/wos/woscc/full-record/WOS:000258817900016
Optimization of noisy fitness functions with univariate marginal distribution algorithm,https://www.webofscience.com/wos/woscc/full-record/WOS:000232173100188
Memetic optimization of video chain designs,https://www.webofscience.com/wos/woscc/full-record/WOS:000225040600101
Extending Population Based Incremental Learning using Dirichlet Processes,https://www.webofscience.com/wos/woscc/full-record/WOS:000326235301088
A Square Lattice Probability Model for Optimising the Graph Partitioning Problem,https://www.webofscience.com/wos/woscc/full-record/WOS:000426929700210
Enhancing the scalability of multi-objective optimization via restricted Boltzmann machine-based estimation of distribution algorithm,https://www.webofscience.com/wos/woscc/full-record/WOS:000324350000012
A random forest-regression-based inverse-modeling evolutionary algorithm using uniform reference points,https://www.webofscience.com/wos/woscc/full-record/WOS:000871322500009
CROSS-ENTROPY FOR MONTE-CARLO TREE SEARCH,https://www.webofscience.com/wos/woscc/full-record/WOS:000263788400002
Improving model combination through local search in parallel univariate EDAs,https://www.webofscience.com/wos/woscc/full-record/WOS:000232173100190
Hybridisation of evolutionary programming and machine learning with k-nearest neighbor estimation,https://www.webofscience.com/wos/woscc/full-record/WOS:000256053701039
Learning Bayesian Network Structures with GOMEA,https://www.webofscience.com/wos/woscc/full-record/WOS:000579327800131
Evolutionary Optimization,https://www.webofscience.com/wos/woscc/full-record/WOS:000301089900001
An adaptive multiobjective estimation of distribution algorithm with a novel Gaussian sampling strategy,https://www.webofscience.com/wos/woscc/full-record/WOS:000411868100013
EDNA:: Estimation of dependency networks algorithm,https://www.webofscience.com/wos/woscc/full-record/WOS:000247802100043
Parameter-less hierarchical Bayesian optimization algorithm,https://www.webofscience.com/wos/woscc/full-record/WOS:000246337500011
Introducing l1-regularized Logistic Regression in Markov Networks based EDAs,https://www.webofscience.com/wos/woscc/full-record/WOS:000312932600214
Bi-Variate Artificial Chromosomes with Genetic Algorithm for Single Machine Scheduling Problems with Sequence-Dependent Setup Times,https://www.webofscience.com/wos/woscc/full-record/WOS:000312932600007
A model reference adaptive search method for global optimization,https://www.webofscience.com/wos/woscc/full-record/WOS:000248668200011
Optimization in continuous domain by real-coded estimation of distribution algorithm,https://www.webofscience.com/wos/woscc/full-record/WOS:000221600700027
Graphical model based continuous estimation of distribution algorithm,https://www.webofscience.com/wos/woscc/full-record/WOS:000405457500029
Behaviour of UMDAc with truncation selection on monotonous functions,https://www.webofscience.com/wos/woscc/full-record/WOS:000232173100339
A Multiobjective Estimation of Distribution Algorithm Based on Artificial Bee Colony,https://www.webofscience.com/wos/woscc/full-record/WOS:000346422500064
Minimal Walsh Structure and Ordinal Linkage of Monotonicity-Invariant Function Classes on Bit Strings,https://www.webofscience.com/wos/woscc/full-record/WOS:000364333000043
Sporadic model building for efficiency enhancement of hierarchical BOA,https://www.webofscience.com/wos/woscc/full-record/WOS:000249917300064
Kernels of Mallows Models under the Hamming Distance for solving the Quadratic Assignment Problem,https://www.webofscience.com/wos/woscc/full-record/WOS:000599930700006
"Time series forecasting by evolving artificial neural networks with genetic algorithms, differential evolution and estimation of distribution algorithm",https://www.webofscience.com/wos/woscc/full-record/WOS:000313062100003
Using metaheuristic algorithms for parameter estimation in generalized Mallows models,https://www.webofscience.com/wos/woscc/full-record/WOS:000366805900022
A Novel EDAs Based Method for HP Model Protein Folding,https://www.webofscience.com/wos/woscc/full-record/WOS:000274803100041
Metaheuristic approaches to the placement of suicide bomber detectors,https://www.webofscience.com/wos/woscc/full-record/WOS:000432802000011
Adaptive Evolutionary Algorithm Based on a Cliqued Gibbs Sampling over Graphical Markov Model Structure,https://www.webofscience.com/wos/woscc/full-record/WOS:000324600300008
NichingEDA: Utilizing the Diversity Inside A Population of EDAs For Continuous Optimization,https://www.webofscience.com/wos/woscc/full-record/WOS:000263406500191
Studying XCS/BOA learning in boolean functions: Structure encoding and random Boolean functions,https://www.webofscience.com/wos/woscc/full-record/WOS:000249917300214
Population-Based Incremental Learning for Effective IoT Service Composition with Replication,https://www.webofscience.com/wos/woscc/full-record/WOS:001331809000009
Compact representations as a search strategy: Compression EDAs,https://www.webofscience.com/wos/woscc/full-record/WOS:000240221500005
Multi-population and diffusion UMDA for dynamic multimodal problems,https://www.webofscience.com/wos/woscc/full-record/WOS:000283633200010
Bayesian networks for interpretable machine learning and optimization,https://www.webofscience.com/wos/woscc/full-record/WOS:000687473600006
Novel Metaheuristic Approach: Integration of Variables Method (IVM) and Human-Machine Interaction for Subjective Evaluation,https://www.webofscience.com/wos/woscc/full-record/WOS:000502759200046
Can Compact Optimisation Algorithms Be Structurally Biased?,https://www.webofscience.com/wos/woscc/full-record/WOS:001299686400016
Estimation of Bayesian networks algorithms in a class of complex networks,https://www.webofscience.com/wos/woscc/full-record/WOS:000287375804058
Multi-objective Gene-pool Optimal Mixing Evolutionary Algorithms,https://www.webofscience.com/wos/woscc/full-record/WOS:000364333000046
Multiobjective decomposition-based Mallows Models estimation of distribution algorithm. A case of study for permutation flowshop scheduling problem,https://www.webofscience.com/wos/woscc/full-record/WOS:000399506800009
Balancing the Diversification-Intensification Trade-off Using Mixtures of Probability Models,https://www.webofscience.com/wos/woscc/full-record/WOS:000451175500074
DEUM - A Fully Multivariate EDA Based on Markov Networks,https://www.webofscience.com/wos/woscc/full-record/WOS:000277912300004
Integrative Probabilistic Evolving Spiking Neural Networks Utilising Quantum Inspired Evolutionary Algorithm: A Computational Framework,https://www.webofscience.com/wos/woscc/full-record/WOS:000272340200001
Niching an Estimation-of-Distribution Algorithm by Hierarchical Gaussian Mixture Learning,https://www.webofscience.com/wos/woscc/full-record/WOS:000530095200090
Population sizing for inductive linkage identification,https://www.webofscience.com/wos/woscc/full-record/WOS:000311084900001
Improving the Clustering Algorithms Automatic Generation Process with Cluster Quality Indexes,https://www.webofscience.com/wos/woscc/full-record/WOS:000719671100073
How effective is Cauchy-EDA in high dimensions?,https://www.webofscience.com/wos/woscc/full-record/WOS:000390749103077
Performance comparison between parallel GA based on linkage identification and parallel Bayesian optimization algorithm,https://www.webofscience.com/wos/woscc/full-record/WOS:000227836700025
The Compact Genetic Algorithm is Efficient Under Extreme Gaussian Noise,https://www.webofscience.com/wos/woscc/full-record/WOS:000402122600010
Structural Coherence of Problem and Algorithm: An Analysis for EDAs on all 2-bit and 3-bit Problems,https://www.webofscience.com/wos/woscc/full-record/WOS:000380444802013
Integrative Probabilistic Evolving Spiking Neural Networks Utilising Quantum Inspired Evolutionary Algorithm: A Computational Framework,https://www.webofscience.com/wos/woscc/full-record/WOS:000274201700019
Large Scale Continuous EDA Using Mutual Information,https://www.webofscience.com/wos/woscc/full-record/WOS:000390749103116
Estimating probability distribution with Q-learning for biped gait generation and optimization,https://www.webofscience.com/wos/woscc/full-record/WOS:000245452400060
A comparative study of variation operators used for evolutionary multi-objective optimization,https://www.webofscience.com/wos/woscc/full-record/WOS:000336700500002
Compact genetic codes as a search strategy of evolutionary processes,https://www.webofscience.com/wos/woscc/full-record/WOS:000230881900005
Covariance matrix adaptive strategy for a multi-objective evolutionary algorithm based on reference point,https://www.webofscience.com/wos/woscc/full-record/WOS:000595520600103
BAIS: A Bayesian Artificial Immune System for the effective handling of building blocks,https://www.webofscience.com/wos/woscc/full-record/WOS:000265079600005
Gesture segmentation based on a two-phase estimation of distribution algorithm,https://www.webofscience.com/wos/woscc/full-record/WOS:000396973000006
Decentralized Multi-objective Robust Control of Interconnected Fuzzy Singular Perturbed Model with Multiple Perturbation Parameters,https://www.webofscience.com/wos/woscc/full-record/WOS:000309188200303
Hybrid Approaches and Dimensionality Reduction for Portfolio Selection with Cardinality Constraints,https://www.webofscience.com/wos/woscc/full-record/WOS:000276821200007
Exploiting Bivariate Dependencies to Speedup Structure Learning in Bayesian Optimization Algorithm,https://www.webofscience.com/wos/woscc/full-record/WOS:000309193600013
Minimization of the Total Traveling Distance and Maximum Distance by Using a Transformed-Based Encoding EDA to Solve the Multiple Traveling Salesmen Problem,https://www.webofscience.com/wos/woscc/full-record/WOS:000362023800001
Log-log Convergence for Noisy Optimization,https://www.webofscience.com/wos/woscc/full-record/WOS:000345588800002
Combining information from thresholding techniques through an evolutionary Bayesian network algorithm,https://www.webofscience.com/wos/woscc/full-record/WOS:000529902300034
A Distance-Based Two-Stage Ecological Driving System Using an Estimation of Distribution Algorithm and Model Predictive Control,https://www.webofscience.com/wos/woscc/full-record/WOS:000407686300006
Compact Optimization Algorithms with Re-Sampled Inheritance,https://www.webofscience.com/wos/woscc/full-record/WOS:000896368400035
On the performance of linkage-tree genetic algorithms for the multidimensional knapsack problem,https://www.webofscience.com/wos/woscc/full-record/WOS:000342529500003
Stochastic Natural Gradient Descent by Estimation of Empirical Covariances,https://www.webofscience.com/wos/woscc/full-record/WOS:000312932600130
Artificial chromosomes with genetic algorithm 2 (ACGA2) for single machine scheduling problems with sequence-dependent setup times,https://www.webofscience.com/wos/woscc/full-record/WOS:000331545600015
Improving the exploitation in the estimation of distribution algorithm through simulated annealing strategies for solar energy problems,https://www.webofscience.com/wos/woscc/full-record/WOS:001409369200001
Using Memory Models to Improve Adaptive Efficiency in Dynamic Problems,https://www.webofscience.com/wos/woscc/full-record/WOS:000268921700002
Linkage learning by number of function evaluations estimation: Practical view of building blocks,https://www.webofscience.com/wos/woscc/full-record/WOS:000316042900012
Machine learning enhancing metaheuristics: a systematic review,https://www.webofscience.com/wos/woscc/full-record/WOS:001037116500001
The estimation of distributions and the minimum relative entropy principle,https://www.webofscience.com/wos/woscc/full-record/WOS:000227633700003
Linkage identification for real-valued loci by fitness difference classification,https://www.webofscience.com/wos/woscc/full-record/WOS:000232173100176
Multi-objective optimization based on an improved cross-entropy method. A case study of a micro-scale manufacturing process,https://www.webofscience.com/wos/woscc/full-record/WOS:000370088500009
The Benefit of Recombination in Noisy Evolutionary Search,https://www.webofscience.com/wos/woscc/full-record/WOS:000383741800081
Analyzing the k Most Probable Solutions in EDAs Based on Bayesian Networks,https://www.webofscience.com/wos/woscc/full-record/WOS:000277912300008
A Classification-Based Model for Multi-Objective Hyperspectral Sparse Unmixing,https://www.webofscience.com/wos/woscc/full-record/WOS:000505701800009
R-EVO: A Reactive Evolutionary Algorithm for the Maximum Clique Problem,https://www.webofscience.com/wos/woscc/full-record/WOS:000297586200002
Other Cellular Models,https://www.webofscience.com/wos/woscc/full-record/WOS:000269806800011
Re-sampled inheritance compact optimization,https://www.webofscience.com/wos/woscc/full-record/WOS:000582515800001
Multi-Structure Problems: Difficult Model Learning in Discrete EDAs,https://www.webofscience.com/wos/woscc/full-record/WOS:000390749103082
A hyper-heuristic guided by a probabilistic graphical model for single-objective real-parameter optimization,https://www.webofscience.com/wos/woscc/full-record/WOS:000836759100002
Biasing Bayesian Optimization Algorithm using Case Based Reasoning,https://www.webofscience.com/wos/woscc/full-record/WOS:000295244800013
On the performance of the Bayesian optimization algorithm with combined scenarios of search algorithms and scoring metrics,https://www.webofscience.com/wos/woscc/full-record/WOS:000781301800001
Combining CMA-ES and MOEA/DD for many-objective optimization,https://www.webofscience.com/wos/woscc/full-record/WOS:000426929700187
Symbolic modeling of epistasis,https://www.webofscience.com/wos/woscc/full-record/WOS:000244256500007
Two approaches of using heavy tails in high dimensional EDA,https://www.webofscience.com/wos/woscc/full-record/WOS:000389255100089
A new measure for gene expression biclustering based on non-parametric correlation,https://www.webofscience.com/wos/woscc/full-record/WOS:000325750100006
Nature-inspired Approaches for Distance Metric Learning in Multivariate Time Series Classification,https://www.webofscience.com/wos/woscc/full-record/WOS:000426929700258
Animal communication of fear and safety related to foraging behavior and fitness: An individual-based modeling approach,https://www.webofscience.com/wos/woscc/full-record/WOS:000497253700009
Working principles of binary differential evolution,https://www.webofscience.com/wos/woscc/full-record/WOS:000501614300006
Elitism-based compact genetic algorithms,https://www.webofscience.com/wos/woscc/full-record/WOS:000184819400004
Bayesian Optimization Algorithm Applied to Uncertainty Quantification,https://www.webofscience.com/wos/woscc/full-record/WOS:000309147700017
Microgrids energy management considering net-zero energy concept: The role of renewable energy landscaping design and IoT modeling in digital twin realistic simulator,https://www.webofscience.com/wos/woscc/full-record/WOS:001178584200001
